"price","date"
3.53279,"22/9/2017 2:34:9"
3.53279,"22/9/2017 2:34:10"
3.53279,"22/9/2017 2:34:12"
3.53279,"22/9/2017 2:34:12"
3.53279,"22/9/2017 2:34:13"
3.53279,"22/9/2017 2:34:16"
3.53279,"22/9/2017 2:34:16"
3.53279,"22/9/2017 2:34:16"
3.53279,"22/9/2017 2:34:17"
3.53279,"22/9/2017 2:34:18"
3.53279,"22/9/2017 2:34:19"
3.53279,"22/9/2017 2:34:20"
3.53279,"22/9/2017 2:34:21"
3.53279,"22/9/2017 2:34:22"
3.53279,"22/9/2017 2:34:24"
3.53279,"22/9/2017 2:34:24"
3.53279,"22/9/2017 2:34:25"
3.53279,"22/9/2017 2:34:26"
3.53279,"22/9/2017 2:34:27"
3.53279,"22/9/2017 2:34:29"
3.53279,"22/9/2017 2:34:29"
3.53279,"22/9/2017 2:34:30"
3.53279,"22/9/2017 2:34:31"
3.53279,"22/9/2017 2:34:32"
3.53279,"22/9/2017 2:34:34"
3.53279,"22/9/2017 2:34:34"
3.53279,"22/9/2017 2:34:37"
3.53279,"22/9/2017 2:34:37"
3.53279,"22/9/2017 2:34:37"
3.53279,"22/9/2017 2:34:38"
3.53279,"22/9/2017 2:34:39"
3.53279,"22/9/2017 2:34:42"
3.53279,"22/9/2017 2:34:42"
3.53279,"22/9/2017 2:34:42"
3.53279,"22/9/2017 2:34:43"
3.53279,"22/9/2017 2:34:44"
3.53279,"22/9/2017 2:34:46"
3.53279,"22/9/2017 2:34:46"
3.53279,"22/9/2017 2:34:47"
3.53279,"22/9/2017 2:34:48"
3.53279,"22/9/2017 2:34:49"
3.53279,"22/9/2017 2:34:51"
3.53279,"22/9/2017 2:34:51"
3.53279,"22/9/2017 2:34:52"
3.53279,"22/9/2017 2:34:53"
3.53279,"22/9/2017 2:34:54"
3.53279,"22/9/2017 2:34:55"
3.53279,"22/9/2017 2:34:56"
3.53279,"22/9/2017 2:34:57"
3.53279,"22/9/2017 2:34:59"
3.53279,"22/9/2017 2:34:59"
3.53279,"22/9/2017 2:35:0"
3.53279,"22/9/2017 2:35:1"
3.53279,"22/9/2017 2:35:4"
3.53279,"22/9/2017 2:35:4"
3.53279,"22/9/2017 2:35:4"
3.53279,"22/9/2017 2:35:5"
3.53279,"22/9/2017 2:35:6"
3.53279,"22/9/2017 2:35:10"
3.53279,"22/9/2017 2:35:10"
3.53279,"22/9/2017 2:35:10"
3.53279,"22/9/2017 2:35:10"
3.53279,"22/9/2017 2:35:11"
3.53279,"22/9/2017 2:35:13"
3.53279,"22/9/2017 2:35:14"
